ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
2200249,Dealer,0,1,1,BHK,546.0145604,1,0,"Thane West,Mumbai",19.18,72.96333,58.5
2200250,Dealer,0,0,2,BHK,1195.499297,1,1,"Karamsad,Anand",22.55,72.9,17
2200251,Dealer,1,1,3,BHK,1677.468547,0,1,"Thakur Village,Mumbai",18.914541,72.818211,220
2200252,Dealer,0,1,3,BHK,1699.716714,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,48
2200253,Dealer,0,0,2,BHK,1075.027996,1,1,"sector-121 Noida,Noida",28.602325,77.401994,48
2200254,Dealer,1,1,1,BHK,485.790072,0,0,"Balkum,Mumbai",19.222101,72.988231,64.1
2200255,Owner,0,0,2,BHK,929.8998569,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,52
2200256,Dealer,0,0,3,BHK,1438.021283,1,1,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.893503,600
2200257,Dealer,0,0,5,BHK,5299.954894,1,1,"Iblur Village,Bangalore",12.91668,77.59196,470
2200258,Dealer,0,1,2,BHK,1020.181859,1,1,"Thanisandra,Bangalore",13.055985,77.622157,46
2200259,Owner,0,0,2,BHK,1070.135002,1,1,"Vaishali,Ghaziabad",28.6423,77.3445,65
2200260,Owner,0,0,2,BHK,2400.384061,1,1,"Tiruchanur,Tirupati",13.603543,79.460402,50
2200261,Owner,0,0,3,BHK,1767.388826,1,1,"Kompally,Secunderabad",17.546483,78.480303,77.5
2200262,Builder,1,1,1,BHK,524,0,0,"Tathawade,Pune",18.6182,73.7447,26.2
2200263,Dealer,1,1,2,BHK,923.7875289,0,1,"Sector-63A Gurgaon,Gurgaon",28.359199,76.836683,120
2200264,Dealer,0,0,3,BHK,1657.275439,1,1,"Banashankari Stage VI,Bangalore",12.9223,77.5532,100
2200265,Dealer,0,0,2,BHK,680,1,1,"Mulund (West),Lalitpur",19.1759,72.9522,170
2200266,Owner,0,0,2,BHK,1100.478469,1,1,"Gorwa,Vadodara",22.3301,73.1611,23
2200267,Dealer,0,1,3,BHK,1701.694915,1,0,"Bhatagaon,Raipur",21.152442,81.090184,50.2
2200268,Owner,0,0,1,BHK,451.0309278,1,1,"Shalimar Garden Extension II,Ghaziabad",28.689982,77.339807,14
2200269,Dealer,0,0,3,BHK,2727.856226,1,1,"Rajarhat,Kolkata",22.54111,88.33778,85
2200270,Owner,0,0,2,BHK,1000,1,1,"Cantonment,Vizianagaram",18.11667,83.41667,30
2200271,Dealer,0,0,3,BHK,1790.18976,1,1,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,100
2200272,Owner,0,0,2,BHK,1100.352113,1,1,"Patuli GhoshPara,Kolkata",22.598675,88.438512,25
2200273,Dealer,0,1,2,BHK,1232.162459,1,1,"Sector 80 Faridabad,Faridabad",28.381971,77.347688,44.9
2200274,Dealer,0,0,1,BHK,497.988891,1,1,"Dharapur,Guwahati",26.13722,91.62778,26
2200275,Owner,0,0,3,BHK,1726.017442,1,1,"Kadugodi,Bangalore",12.995285,77.766797,95
2200276,Dealer,1,1,3,BHK,1320.052802,0,1,"Kharadi,Pune",18.5438,73.9438,110
2200277,Owner,0,0,2,BHK,990.0990099,1,1,"New Shanti Nagar,Raipur",21.250076,81.660749,25
2200278,Dealer,0,0,1,BHK,675.0441375,1,1,"Sector-35G Kharghar,Lalitpur",24.69028,78.41889,65
2200279,Owner,0,0,2,BHK,674.0361283,1,1,"Punkunnam,Thrissur",10.5339,76.2085,25
2200280,Dealer,0,0,1,BHK,775.1114886,1,1,"Sector-99 Noida,Noida",28.543278,77.358896,36.5
2200281,Dealer,0,0,2,BHK,718.1042049,1,1,"Powai,Lalitpur",19.12,72.91,180
2200282,Dealer,1,1,4,BHK,3200,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,180
2200283,Owner,0,1,2,BHK,945.1795841,1,1,"Giduri,Satna",24.586021,80.787404,30
2200284,Dealer,0,1,2,BHK,1089.028042,1,1,"Laxmi Nagar,Maharashtra",20.07911,73.911636,160
2200285,Dealer,0,1,2,BHK,942.1518749,1,1,"Mysore Road,Bangalore",12.96991,77.59796,50
2200286,Dealer,0,0,2,BHK,1370,1,1,"Nirman Nagar,Jaipur",19.980678,79.297436,82.2
2200287,Owner,0,0,2,BHK,1265.111049,1,1,"Andalpuram,Madurai",9.90708,78.102316,90
2200288,Dealer,0,0,3,BHK,1394.31121,1,1,"Dhokali,Lalitpur",24.69028,78.41889,100
2200289,Dealer,1,0,2,BHK,800,0,1,"Chandapura,Bangalore",12.80009,77.71182,27
2200290,Dealer,1,1,3,BHK,1505.144771,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,62.9
2200291,Owner,0,0,3,BHK,1067.270375,1,1,"Shiv Mandir,Siliguri",25.232239,71.392013,33
2200292,Owner,0,0,3,BHK,1400.059577,1,1,"Kathreguppe,Bangalore",12.913771,77.768321,94
2200293,Dealer,0,0,1,BHK,728.9473684,1,1,"Pratap Nagar,Jaipur",26.807408,75.838659,27.7
2200294,Dealer,0,1,3,BHK,1293.103448,1,0,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,37.5
2200295,Builder,1,1,3,BHK,106469.0027,0,0,"Vishrantwadi,Lalitpur",24.69028,78.41889,9480
2200296,Dealer,0,0,3,BHK,2939.624633,1,1,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,390
2200297,Dealer,0,1,2,BHK,1431.068385,1,1,"Sector-66A Mohali,Mohali",30.661104,76.746082,65.5
2200298,Owner,0,0,3,BHK,1350.063532,1,1,"BTM 1st Stage,Bangalore",12.96991,77.59796,85
2200299,Owner,0,0,1,BHK,750.1630789,1,1,"Pal Gam,Surat",21.189685,72.841062,23
2200300,Dealer,0,1,3,BHK,1170.074459,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,99
2200301,Owner,0,0,2,BHK,1121.076233,1,1,"Dixit Nagar,Lalitpur",24.69028,78.41889,45
2200302,Dealer,0,0,4,BHK,1904.761905,1,1,"Sector-44 Chandigarh,Chandigarh",30.714837,76.751896,100
2200303,Dealer,0,0,4,BHK,7054.132802,1,1,"Sector-81 Gurgaon,Gurgaon",28.388225,76.946376,460
2200304,Dealer,0,0,2,BHK,950.0285009,1,1,"Malad (East),Maharashtra",19.1758,72.8643,150
2200305,Owner,0,0,2,BHK,969.9321048,1,1,"Mylasandra,Bangalore",12.852041,77.616315,40
2200306,Dealer,0,0,1,BHK,636.0078278,1,1,"Sector 35I Kharghar,Mumbai",19.038205,73.06612,52
2200307,Dealer,0,0,4,BHK,4578.507945,1,1,"Sathya Sai Layout,Bangalore",12.929162,77.629041,340
2200308,Owner,0,0,1,BHK,700.0259269,1,1,"Wagholi,Pune",18.5823,73.983,27
2200309,Dealer,0,0,3,BHK,1859.637775,1,1,"Majiwada,Lalitpur",19.218498,72.992114,230
2200310,Owner,0,0,3,BHK,1700.186606,1,1,"ISBT Tutikandi,Shimla",31.097061,77.154897,82
2200311,Dealer,0,0,3,BHK,1847.187238,1,0,"Sector-86 Gurgaon,Gurgaon",28.397468,76.945489,110
2200312,Dealer,0,1,1,BHK,509.5541401,1,0,"Panvel,Maharashtra",18.966114,73.148278,40
2200313,Dealer,0,0,3,BHK,1427.424391,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,160
2200314,Owner,0,0,2,BHK,715.0518413,1,1,"Jaisinghpura,Jaipur",26.532207,75.520538,20
2200315,Owner,0,0,3,BHK,1393.214227,1,1,"Nehru Nagar,Bangalore",19.062322,72.880754,85
2200316,Owner,0,0,2,BHK,900.3215434,1,1,"Sector-127 Mohali,Mohali",30.768683,76.650876,22.4
2200317,Dealer,0,0,2,BHK,1000,1,1,"Thane West,Mumbai",19.18,72.96333,120
2200318,Owner,0,0,2,BHK,800,1,1,"City Center,Gwalior",26.209302,78.194369,35
2200319,Dealer,1,0,1,BHK,445.0304928,0,1,"Kasar vadavali,Maharashtra",20.084522,72.900306,54
2200320,Owner,0,0,2,BHK,1125.175809,1,1,"Bandepalya,Bangalore",12.96991,77.59796,56
2200321,Dealer,0,0,2,BHK,1015.113918,1,1,"Mira Road,Maharashtra",19.283359,72.864964,90
2200322,Owner,0,1,2,BHK,1200.417537,1,1,"Katara Hills,Bhopal",23.185756,77.498465,23
2200323,Dealer,0,1,1,BHK,1060.147122,1,1,"Devanahalli,Bangalore",13.23,77.7,49
2200324,Owner,0,0,3,BHK,1654.846336,1,1,"Kakkanad,Kochi",9.930471,76.271273,70
2200325,Dealer,0,0,3,BHK,1175.121811,1,1,"Rajarhat,Kolkata",22.54111,88.33778,41
2200326,Owner,0,0,1,BHK,412.0213282,1,1,"Khodiyar Nagar,Vapi",20.379289,72.932048,8.5
2200327,Dealer,0,0,3,BHK,1877.435352,1,1,"Sama Savli Road,Vadodara",22.340396,73.19706,53
2200328,Dealer,1,0,2,BHK,1150.121065,0,1,"TC Palaya,Bangalore",50.817397,4.42145,38
2200329,Owner,0,0,2,BHK,910.0529101,1,1,"Vimal Nagar,Rajkot",22.281878,70.752639,43
2200330,Builder,1,1,2,BHK,1080,0,0,"KR Puram,Bangalore",13.010349,77.712151,32.4
2200331,Dealer,0,1,3,BHK,1902.843071,1,1,"Binny Pete,Bangalore",12.96991,77.59796,170
2200332,Owner,0,0,1,BHK,850.4606662,1,1,"Bicholi Mardana,Indore",22.1764,75.8193,12
2200333,Dealer,1,1,2,BHK,1051.223242,0,1,"Thane West,Lalitpur",19.18,72.96333,110
2200334,Dealer,0,1,2,BHK,945.0617925,1,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,91
2200335,Owner,1,0,2,BHK,570.0958798,0,1,"Ashoka Garden,Bhopal",23.259859,77.427777,22
2200336,Dealer,0,0,2,BHK,1050.070432,1,1,"Sector 19 Ulwe,Maharashtra",19.049989,73.077321,82
2200337,Dealer,0,1,2,BHK,1785.060417,1,1,"Andheri (East),Mumbai",19.1145,72.8712,390
2200338,Owner,0,0,2,BHK,800,1,1,"Garia,Kolkata",22.403867,88.470006,35
2200339,Owner,0,0,2,BHK,750.0551511,1,1,"Kengeri,Bangalore",12.919987,77.489265,34
2200340,Dealer,0,0,2,BHK,1129.908619,1,1,"Sector-16 Ulwe,Lalitpur",28.409274,77.322293,91.5
2200341,Builder,1,1,4,BHK,2857.142857,0,0,"Bicholi Mardana,Indore",22.1764,75.8193,120
2200342,Dealer,0,0,2,BHK,896.6801117,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,28.9
2200343,Owner,0,0,2,BHK,900.116144,1,1,"Udaya Nagar,Bangalore",16.198332,77.34239,31
2200344,Owner,0,0,3,BHK,1870.32419,1,1,"Kundli,Sonipat",28.874383,77.113251,75
2200345,Owner,0,0,2,BHK,1288.102262,1,1,"Hennur Road,Bangalore",13.0306,77.6485,78.6
2200346,Dealer,1,1,4,BHK,2461.538462,0,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,160
2200347,Dealer,0,0,2,BHK,1066.408143,1,1,"Bhayli,Vadodara",22.288976,73.128222,22
2200348,Dealer,0,0,4,BHK,4299.996417,1,1,"Andheri (West),Mumbai",19.139348,72.820458,1200
2200349,Dealer,1,1,2,BHK,816.8491699,0,0,"Worli,Lalitpur",19.0167,72.8167,370
2200350,Dealer,0,0,2,BHK,1261.625556,1,1,"Kundli,Sonipat",28.874383,77.113251,31.2
2200351,Owner,0,0,2,BHK,1160.092807,1,1,"Kodigehalli,Bangalore",13.0583,77.5732,45
2200352,Dealer,1,1,2,BHK,828.7063893,0,1,"Kurar Village,Lalitpur",12.91668,77.59196,100
2200353,Owner,0,1,3,BHK,2015.021066,1,1,"KR Puram,Bangalore",13.010349,77.712151,110
2200354,Dealer,0,0,3,BHK,2765.784114,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,67.9
2200355,Dealer,0,0,2,BHK,790.0334245,1,1,"Phase 1 Kammasandra,Bangalore",12.863492,77.74143,26
2200356,Builder,0,0,3,BHK,1358.024691,1,0,"Ekkaduthangal,Chennai",13.09,80.27,110
2200357,Owner,0,0,1,BHK,850.1594049,1,1,"Harinagar,Surat",21.800275,72.604993,24
2200358,Dealer,0,0,2,BHK,1115.075825,1,1,"Sector 21 Ulwe,Mumbai",18.973908,73.025106,100
2200359,Dealer,0,0,1,BHK,406.3088686,1,1,"DN Nagar,Maharashtra",20.742166,80.104602,110
2200360,Dealer,0,0,2,BHK,1080.080235,1,1,"Kasba,Kolkata",22.519728,88.38573,70
2200361,Dealer,0,1,4,BHK,3621.234302,1,1,"Nagavarapalya,Bangalore",12.96991,77.59796,470
2200362,Dealer,1,1,6,BHK,10050.25126,0,1,"Sector-124 Noida,Noida",28.548382,77.327819,1200
2200363,Dealer,0,0,3,BHK,1150.0069,1,1,"Chembur,Maharashtra",19.05871,72.89969,250
2200364,Owner,0,1,3,BHK,2489.40678,1,1,"Doddanekundi,Bangalore",12.980033,77.699328,94
2200365,Dealer,1,0,3,BHK,1894.179894,0,1,"Naini,Allahabad",25.3945,81.8615,53.7
2200366,Dealer,0,0,4,BHK,4000,1,1,"Sector-4 Vaishali,Ghaziabad",28.644695,77.338956,140
2200367,Dealer,0,1,2,BHK,1269.146608,1,1,"Bicholi Hapsi,Indore",22.727017,75.934041,40.6
2200368,Owner,0,1,4,BHK,3458.366587,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,260
2200369,Builder,0,1,2,BHK,835.2668213,1,0,"Naya Raipur,Raipur",29.9055,75.2547,25.2
2200370,Owner,0,0,2,BHK,1185.146168,1,1,"Rajarhat,Kolkata",22.54111,88.33778,90
2200371,Dealer,0,0,3,BHK,1289.872756,1,1,"Devanahalli,Bangalore",13.23,77.7,74
2200372,Dealer,0,0,3,BHK,2100,1,1,"MG Road,Kochi",11.931023,79.828222,210
2200373,Dealer,0,0,4,BHK,3167.898627,1,1,"Pal Gam,Surat",21.189685,72.841062,150
2200374,Owner,0,0,4,BHK,433333.3333,1,1,"Mulanthuruthy,Kochi",9.893479,76.408774,65
2200375,Builder,0,0,2,BHK,845.007783,1,1,"Kundrathur,Chennai",12.9974,80.0966,38
2200376,Dealer,0,0,1,BHK,850,1,1,"ZAGADE WASTI,Pune",21,77,27.2
2200377,Dealer,1,1,2,BHK,923.0100988,0,1,"Ghodbunder Road,Lalitpur",24.69028,78.41889,85
2200378,Owner,0,0,3,BHK,1490.312966,1,1,"Ramavarappadu,Vijayawada",16.531879,80.670951,60
2200379,Owner,0,0,3,BHK,1480.019734,1,1,"Radha Vihar,Jaipur",26.222384,85.862108,60
2200380,Owner,0,0,3,BHK,1510.159253,1,1,"Begur Road,Bangalore",12.8706,77.6279,110
2200381,Dealer,1,1,1,BHK,453.0166793,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,66
2200382,Dealer,0,0,2,BHK,999.6079969,1,0,"Dabhoi,Vadodara",22.12947,73.41756,25.5
2200383,Owner,0,0,2,BHK,1000,1,1,"Narendra Nagar,Nagpur",21.105779,79.078497,30
2200384,Owner,0,0,3,BHK,1350.135014,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,60
2200385,Dealer,0,0,3,BHK,1231.578947,1,1,"Kudlu,Bangalore",12.88784,77.654131,46.8
2200386,Dealer,1,1,2,BHK,829.8850575,0,0,"Mangadu,Chennai",13.034709,80.105584,36.1
2200387,Dealer,0,0,2,BHK,1069.782752,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,32.5
2200388,Dealer,0,0,1,BHK,610.0273241,1,1,"Bhandup (West),Maharashtra",19.147866,72.932609,96
2200389,Dealer,0,0,4,BHK,2030.205496,1,1,"Sector-91 Mohali,Mohali",30.698017,76.679016,82
2200390,Dealer,0,0,2,BHK,978.7377658,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,29
2200391,Dealer,1,1,3,BHK,1503.225806,0,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,46.6
2200392,Dealer,1,1,2,BHK,804.8649615,0,1,"Bannerghatta Road,Bangalore",12.808137,77.58308,45
2200393,Owner,0,0,3,BHK,1400.051854,1,1,"Gopabandhu Nagar,Berhampur",20.277511,85.810411,54
2200394,Dealer,0,1,2,BHK,1251.091068,1,1,"Sarthana Jakatnaka,Surat",21.235342,72.917751,43
2200395,Dealer,0,0,3,BHK,1850.424056,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,48
2200396,Owner,0,0,2,BHK,711.0877008,1,1,"Anekal,Bangalore",12.732961,77.707059,27
2200397,Owner,0,0,1,BHK,540.0540054,1,1,"Shalimar Garden Extension I,Ghaziabad",28.689982,77.339807,24
2200398,Dealer,0,0,2,BHK,748,1,1,"Baguihati,Kolkata",22.617564,88.427982,18.7
2200399,Dealer,0,0,2,BHK,1166.039111,1,1,"Yemlur,Bangalore",12.96991,77.59796,96
2200400,Dealer,0,0,2,BHK,943.057302,1,1,"Powai,Mumbai",19.12,72.91,210
2200401,Dealer,0,0,3,BHK,1700.071582,1,1,"Hazra Road,Kolkata",22.221142,88.281267,190
2200402,Dealer,0,0,4,BHK,2175.202689,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,110
2200403,Owner,1,0,3,BHK,2181.818182,0,1,"S T Bed colony koramangala,Bangalore",12.9259,77.6229,240
2200404,Owner,0,0,3,BHK,1700.071582,1,1,"Sitapur National Highway,Lucknow",27.56667,80.68333,95
2200405,Owner,0,0,2,BHK,1080.246914,1,1,"Satgaon,Guwahati",26.157856,91.827348,35
2200406,Owner,0,0,3,BHK,1276.127613,1,1,"Hebbal,Bangalore",13.04034,77.591347,58
2200407,Dealer,0,1,3,BHK,2735.016019,1,1,"Dairy Circle,Bangalore",12.96991,77.59796,350
2200408,Dealer,0,1,2,BHK,988.0395216,1,1,"Powai,Lalitpur",19.12,72.91,190
2200409,Dealer,0,0,3,BHK,935.0788138,1,1,"Tollygunge,Kolkata",22.5,88.35,35
2200410,Dealer,0,0,1,BHK,550.0207555,1,1,"Sector-23 Juinagar,Mumbai",19.050992,73.017947,53
2200411,Dealer,1,1,2,BHK,1094.890511,0,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,51
2200412,Dealer,0,0,5,BHK,6397.725253,1,1,"Suraj Kund,Faridabad",28.488415,77.285903,360
2200413,Dealer,0,1,2,BHK,1150.01465,1,1,"Keshav Nagar,Pune",27.16726,75.709505,78.5
2200414,Owner,0,0,2,BHK,936.1348034,1,1,"Ramanathapuram,Coimbatore",10.999392,76.997254,45
2200415,Dealer,0,1,2,BHK,1150.030066,1,1,"Wakad,Pune",18.5993,73.7625,76.5
2200416,Dealer,1,1,4,BHK,3810.431055,0,1,"Hebbal,Bangalore",13.04034,77.591347,320
2200417,Owner,1,0,2,BHK,1173.020528,0,1,"Telephone Nagar,Chennai",10.036626,77.482482,84
2200418,Dealer,0,0,4,BHK,2541.699762,1,0,"Karapakkam,Chennai",12.925027,80.235348,160
2200419,Dealer,0,0,2,BHK,950.1648245,1,1,"Sector-51 Noida,Noida",28.535783,77.400502,49
2200420,Owner,0,0,2,BHK,1045.12276,1,1,"Suddaguntepalya,C V Raman Nagar,Bangalore",12.985206,77.663799,63
2200421,Dealer,0,0,3,BHK,1969.667126,1,1,"Hinjewadi Phase 1,Pune",18.5853,73.7413,100
2200422,Dealer,0,0,2,BHK,930.0661778,1,1,"Mhasoba Nagar,Pune",20.042481,74.473635,52
2200423,Dealer,0,0,2,BHK,1071.080818,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,55
2200424,Dealer,1,1,3,BHK,1400.208986,0,1,"Sector-66b Mohali,Mohali",30.651192,76.755011,67
2200425,Dealer,0,0,2,BHK,1176.470588,1,0,"Mahesh Nagar,Mumbai",30.387136,75.865105,200
2200426,Dealer,0,0,4,BHK,1925.925926,1,1,"Sector-49 Chandigarh,Chandigarh",30.692243,76.750614,130
2200427,Owner,0,0,2,BHK,1053.001053,1,1,"G-303, Mahalaxmi 2, Pethapur Crossing, Gandhinagar,Gandhinagar",23.19635,72.633149,30
2200428,Owner,0,0,2,BHK,1051.156272,1,1,"Lake City,Bangalore",12.96991,77.59796,45
2200429,Dealer,1,1,2,BHK,988.5365491,0,1,"Bavdhan,Pune",18.510418,73.781944,66.4
2200430,Dealer,0,0,2,BHK,1300.034211,1,1,"Selvapuram,Coimbatore",11,76.96667,38
2200431,Dealer,1,1,2,BHK,850.0028333,0,1,"Balkum,Lalitpur",24.69028,78.41889,150
2200432,Owner,0,0,2,BHK,948.6166008,1,1,"NH-24 Highway,Ghaziabad",28.66667,77.41667,31.2
2200433,Owner,0,0,3,BHK,1760.198799,1,1,"Kakkanad,Kochi",9.930471,76.271273,85
2200434,Owner,0,0,2,BHK,850.1259446,1,1,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,27
2200435,Dealer,0,1,1,BHK,654.9646319,1,1,"Sector 19 Ulwe,Mumbai",19.049989,73.077321,50
2200436,Dealer,0,0,2,BHK,1050.019091,1,1,"Dahisar (East),Lalitpur",19.256471,72.868815,110
2200437,Owner,0,0,3,BHK,1267.05653,1,1,"Opposite Civil Hospital,Roorkee",31.325966,75.573641,65
2200438,Dealer,0,0,3,BHK,1150.086256,1,1,"Shyam Nagar,Jaipur",26.809242,75.741434,40
2200439,Dealer,1,1,3,BHK,844.8442017,0,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,26.3
2200440,Dealer,0,1,2,BHK,1075.268817,1,1,"Sector 34 Kamothe,Lalitpur",28.583704,77.360401,100
2200441,Dealer,0,0,2,BHK,1016.191315,1,1,"Chembur (East),Lalitpur",19.05871,72.89969,150
2200442,Dealer,1,1,3,BHK,900.3760394,0,0,"Goregaon (East),Lalitpur",19.1615,72.8731,170
2200443,Dealer,0,1,3,BHK,2058.11138,1,1,"Sector-107 Noida,Noida",28.546788,77.378494,170
2200444,Dealer,1,1,4,BHK,6000,0,1,"Sector-124 Noida,Noida",28.548382,77.327819,750
2200445,Dealer,0,0,2,BHK,950.1187648,1,1,"Ayyanthole,Thrissur",10.526103,76.19383,36
2200446,Owner,0,0,3,BHK,2015.983872,1,1,"Rajaji Nagar,Bangalore",12.9847,77.5491,280
2200447,Owner,0,0,2,BHK,749.4004796,1,1,"Amroli,Surat",21.23994,72.85652,12.5
2200448,Dealer,0,1,4,BHK,3045.878546,1,1,"Sector-102 Gurgaon,Gurgaon",28.47944,76.971432,160
2200449,Dealer,0,1,2,BHK,1303.707063,1,1,"Andheri (East),Lalitpur",19.1145,72.8712,230
2200450,Dealer,0,1,2,BHK,936.0223873,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,97
2200451,Dealer,0,0,2,BHK,1100.375738,1,1,"Jagatpura,Jaipur",26.832353,75.841749,20.5
2200452,Dealer,0,0,2,BHK,704.0070843,1,1,"Karayanchavadi,Chennai",13.04724,80.111421,31.8
2200453,Dealer,0,0,3,BHK,2000,1,1,"Thevara,Kochi",9.935413,76.298608,130
2200454,Dealer,1,1,3,BHK,1678.657074,0,1,"Sector - 22 Dharuhera,Dharuhera",28.595305,77.347365,63
2200455,Dealer,0,1,1,BHK,411.1662322,1,0,"New Panvel,Mumbai",18.966114,73.148278,48.9
2200456,Owner,0,1,2,BHK,950.0285009,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,50
2200457,Dealer,0,0,5,BHK,4787.552364,1,1,"Hebbal,Bangalore",13.04034,77.591347,480
2200458,Owner,0,0,1,BHK,630.2521008,1,1,"Rudreshawar Chowk,Latur",18.4,76.58333,13.5
2200459,Dealer,0,0,3,BHK,1823.154057,1,1,"Dobarwadi,Pune",18.52361,73.84778,160
2200460,Owner,0,0,3,BHK,2250.692521,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983,65
2200461,Owner,0,0,3,BHK,1399.941055,1,1,"band garden road,Pune",18.531343,73.877715,190
2200462,Owner,0,0,3,BHK,1635.055592,1,1,"Sinthan Nagar,Bangalore",12.96991,77.59796,100
2200463,Dealer,0,1,3,BHK,1896.878772,1,1,"Sector-79 Gurgaon,Gurgaon",28.362327,76.979049,110
2200464,Dealer,0,1,3,BHK,1600,1,1,"Bhandup (West),Mumbai",19.147866,72.932609,250
2200465,Dealer,0,0,3,BHK,1447.054818,1,1,"New Alipore,Kolkata",22.53028,88.33417,85
2200466,Owner,0,0,3,BHK,1640.112465,1,1,"Gulimangala,Bangalore",12.846186,77.693554,70
2200467,Dealer,1,1,2,BHK,1110.053917,0,1,"Taloja,Lalitpur",24.69028,78.41889,70
2200468,Dealer,0,1,4,BHK,3333.333333,1,1,"Sector-108 Noida,Noida",28.526624,77.376718,250
2200469,Dealer,0,1,3,BHK,2708.070049,1,1,"Talaghattapura,Bangalore",12.8682,77.5321,300
2200470,Owner,0,1,1,BHK,410.0461302,1,1,"Sushant Golf City,Lucknow",26.781748,81.006714,16
2200471,Dealer,0,0,3,BHK,1512.401694,1,1,"Tulaja Bhawani Nagar,Pune",20.029201,73.787918,100
2200472,Dealer,0,0,2,BHK,912.0620202,1,1,"Sector 8 Airoli,Mumbai",19.216097,72.821721,120
2200473,Dealer,0,0,2,BHK,795.097423,1,1,"Shree Ananth Nagar Layout,Bangalore",21.19233,79.062102,25.3
2200474,Builder,1,1,1,BHK,443.5607219,0,0,"Pisoli,Maharashtra",18.440853,73.90536,29
2200475,Dealer,0,0,3,BHK,1350.121359,1,1,"Ananth Nagar,Bangalore",12.96991,77.59796,44.5
2200476,Dealer,0,0,4,BHK,4000,1,1,"2nd Block Bel Layout,Bangalore",12.96991,77.59796,400
2200477,Dealer,0,0,3,BHK,4769.230769,1,1,"KT Nagar,Lalitpur",21.174686,79.045846,310
2200478,Owner,0,0,3,BHK,1897.278651,1,1,"Akshayanagara East,Bangalore",12.96991,77.59796,99
2200479,Dealer,0,0,1,BHK,705.0092764,1,1,"Sector 19 Kamothe,Lalitpur",19.049989,73.077321,57
2200480,Dealer,1,1,3,BHK,1510.989011,0,1,"Sarjapur Road,Bangalore",12.86,77.786,110
2200481,Dealer,0,0,2,BHK,643.8113633,1,1,"Thane West,Mumbai",19.18,72.96333,120
2200482,Owner,1,0,2,BHK,1100.208147,0,1,"Omkar Nagar,Nagpur",20.100361,79.103607,37
2200483,Dealer,0,0,1,BHK,650.0691563,1,1,"Sector 5 Ulwe,Maharashtra",19.148338,72.995687,47
2200484,Dealer,1,1,1,BHK,502.6315789,0,0,"New perungalathur,Chennai",12.9182,80.0824,19.1
2200485,Dealer,1,0,2,BHK,999.6895374,0,1,"Dombivli (East),Lalitpur",19.2167,73.0833,64.4
2200486,Dealer,1,1,1,BHK,628.9308176,0,0,"Yelahanka,Bangalore",13.11389,77.59833,37
2200487,Owner,0,0,3,BHK,1050.228311,1,1,"Gopalpur,Durgapur",23.507414,87.395907,23
2200488,Dealer,0,0,2,BHK,1225.186104,1,1,"Kaspate Vasti,Pune",18.52361,73.84778,79
2200489,Dealer,0,0,3,BHK,1473.005999,1,1,"Nager Bazar,Kolkata",22.54111,88.33778,66.3
2200490,Owner,0,0,2,BHK,1250,1,1,"Umbergaon,Valsad",20.167837,72.77484,24
2200491,Owner,0,0,3,BHK,1614.797416,1,1,"Ladyhill,Mangalore",12.890308,74.833347,55
2200492,Owner,0,0,1,BHK,533.0243337,1,1,"Paruthipet,Chennai",13.09,80.27,23
2200493,Dealer,0,0,4,BHK,2754.820937,1,1,"Ballygunge,Kolkata",22.529,88.368,470
2200494,Dealer,0,0,2,BHK,772.4137931,1,1,"Benachity,Durgapur",23.554673,87.274204,22.4
2200495,Owner,0,0,2,BHK,900.116144,1,1,"Ganeshpeth Colony,Nagpur",21.15389,79.08306,31
